id,name,town,county,vid,tid,cid,icid,itid,ivid,code
66000220-001,南埔里,大安區,臺中市,001,66000220,66000,TXG,TXG-220,TXG-220-001,A6622-001-00
66000220-002,南庄里,大安區,臺中市,002,66000220,66000,TXG,TXG-220,TXG-220-002,A6622-002-00
66000220-003,中庄里,大安區,臺中市,003,66000220,66000,TXG,TXG-220,TXG-220-003,A6622-003-00
66000220-004,龜壳里,大安區,臺中市,004,66000220,66000,TXG,TXG-220,TXG-220-004,A6622-004-00
66000220-005,福興里,大安區,臺中市,005,66000220,66000,TXG,TXG-220,TXG-220-005,A6622-005-00
66000220-006,東安里,大安區,臺中市,006,66000220,66000,TXG,TXG-220,TXG-220-006,A6622-006-00
66000220-007,頂安里,大安區,臺中市,007,66000220,66000,TXG,TXG-220,TXG-220-007,A6622-007-00
66000220-008,永安里,大安區,臺中市,008,66000220,66000,TXG,TXG-220,TXG-220-008,A6622-008-00
66000220-009,福住里,大安區,臺中市,009,66000220,66000,TXG,TXG-220,TXG-220-009,A6622-009-00
66000220-010,海墘里,大安區,臺中市,010,66000220,66000,TXG,TXG-220,TXG-220-010,A6622-010-00
66000220-011,西安里,大安區,臺中市,011,66000220,66000,TXG,TXG-220,TXG-220-011,A6622-011-00
66000220-012,松雅里,大安區,臺中市,012,66000220,66000,TXG,TXG-220,TXG-220-012,A6622-012-00
66000230-001,烏日里,烏日區,臺中市,001,66000230,66000,TXG,TXG-230,TXG-230-001,A6623-001-00
66000230-002,湖日里,烏日區,臺中市,002,66000230,66000,TXG,TXG-230,TXG-230-002,A6623-002-00
66000230-003,三和里,烏日區,臺中市,003,66000230,66000,TXG,TXG-230,TXG-230-003,A6623-003-00
66000230-004,榮泉里,烏日區,臺中市,004,66000230,66000,TXG,TXG-230,TXG-230-004,A6623-004-00
66000230-005,學田里,烏日區,臺中市,005,66000230,66000,TXG,TXG-230,TXG-230-005,A6623-005-00
66000230-006,九德里,烏日區,臺中市,006,66000230,66000,TXG,TXG-230,TXG-230-006,A6623-006-00
66000230-007,仁德里,烏日區,臺中市,007,66000230,66000,TXG,TXG-230,TXG-230-007,A6623-007-00
66000230-008,前竹里,烏日區,臺中市,008,66000230,66000,TXG,TXG-230,TXG-230-008,A6623-008-00
66000230-009,五光里,烏日區,臺中市,009,66000230,66000,TXG,TXG-230,TXG-230-009,A6623-009-00
66000230-010,光明里,烏日區,臺中市,010,66000230,66000,TXG,TXG-230,TXG-230-010,A6623-010-00
66000230-011,東園里,烏日區,臺中市,011,66000230,66000,TXG,TXG-230,TXG-230-011,A6623-011-00
66000230-012,溪埧里,烏日區,臺中市,012,66000230,66000,TXG,TXG-230,TXG-230-012,A6623-012-00
66000230-013,螺潭里,烏日區,臺中市,013,66000230,66000,TXG,TXG-230,TXG-230-013,A6623-013-00
66000230-014,北里里,烏日區,臺中市,014,66000230,66000,TXG,TXG-230,TXG-230-014,A6623-014-00
66000230-015,南里里,烏日區,臺中市,015,66000230,66000,TXG,TXG-230,TXG-230-015,A6623-015-00
66000230-016,溪尾里,烏日區,臺中市,016,66000230,66000,TXG,TXG-230,TXG-230-016,A6623-016-00
66000240-001,王田里,大肚區,臺中市,001,66000240,66000,TXG,TXG-240,TXG-240-001,A6624-001-00
66000240-002,中和里,大肚區,臺中市,002,66000240,66000,TXG,TXG-240,TXG-240-002,A6624-002-00
66000240-003,福山里,大肚區,臺中市,003,66000240,66000,TXG,TXG-240,TXG-240-003,A6624-003-00
66000240-004,營埔里,大肚區,臺中市,004,66000240,66000,TXG,TXG-240,TXG-240-004,A6624-004-00
66000240-005,社腳里,大肚區,臺中市,005,66000240,66000,TXG,TXG-240,TXG-240-005,A6624-005-00
66000240-006,新興里,大肚區,臺中市,006,66000240,66000,TXG,TXG-240,TXG-240-006,A6624-006-00
66000240-007,大東里,大肚區,臺中市,007,66000240,66000,TXG,TXG-240,TXG-240-007,A6624-007-00
66000240-008,大肚里,大肚區,臺中市,008,66000240,66000,TXG,TXG-240,TXG-240-008,A6624-008-00
66000240-009,永和里,大肚區,臺中市,009,66000240,66000,TXG,TXG-240,TXG-240-009,A6624-009-00
66000240-010,磺溪里,大肚區,臺中市,010,66000240,66000,TXG,TXG-240,TXG-240-010,A6624-010-00
66000240-011,永順里,大肚區,臺中市,011,66000240,66000,TXG,TXG-240,TXG-240-011,A6624-011-00
66000240-012,成功里,大肚區,臺中市,012,66000240,66000,TXG,TXG-240,TXG-240-012,A6624-012-00
66000240-013,山陽里,大肚區,臺中市,013,66000240,66000,TXG,TXG-240,TXG-240-013,A6624-013-00
66000240-014,頂街里,大肚區,臺中市,014,66000240,66000,TXG,TXG-240,TXG-240-014,A6624-014-00
66000240-015,瑞井里,大肚區,臺中市,015,66000240,66000,TXG,TXG-240,TXG-240-015,A6624-015-00
66000240-016,蔗廍里,大肚區,臺中市,016,66000240,66000,TXG,TXG-240,TXG-240-016,A6624-016-00
66000240-017,自強里,大肚區,臺中市,017,66000240,66000,TXG,TXG-240,TXG-240-017,A6624-017-00
66000250-001,竹坑里,龍井區,臺中市,001,66000250,66000,TXG,TXG-250,TXG-250-001,A6625-001-00
66000250-002,龍東里,龍井區,臺中市,002,66000250,66000,TXG,TXG-250,TXG-250-002,A6625-002-00
66000250-003,龍西里,龍井區,臺中市,003,66000250,66000,TXG,TXG-250,TXG-250-003,A6625-003-00
66000250-004,田中里,龍井區,臺中市,004,66000250,66000,TXG,TXG-250,TXG-250-004,A6625-004-00
66000250-005,福田里,龍井區,臺中市,005,66000250,66000,TXG,TXG-250,TXG-250-005,A6625-005-00
66000250-006,麗水里,龍井區,臺中市,006,66000250,66000,TXG,TXG-250,TXG-250-006,A6625-006-00
66000250-007,龍津里,龍井區,臺中市,007,66000250,66000,TXG,TXG-250,TXG-250-007,A6625-007-00
66000250-008,三德里,龍井區,臺中市,008,66000250,66000,TXG,TXG-250,TXG-250-008,A6625-008-00
66000250-009,忠和里,龍井區,臺中市,009,66000250,66000,TXG,TXG-250,TXG-250-009,A6625-009-00
66000250-010,山腳里,龍井區,臺中市,010,66000250,66000,TXG,TXG-250,TXG-250-010,A6625-010-00
66000250-011,龍泉里,龍井區,臺中市,011,66000250,66000,TXG,TXG-250,TXG-250-011,A6625-011-00
66000250-012,龍崗里,龍井區,臺中市,012,66000250,66000,TXG,TXG-250,TXG-250-012,A6625-012-00
66000250-013,新庄里,龍井區,臺中市,013,66000250,66000,TXG,TXG-250,TXG-250-013,A6625-013-00
66000250-014,南寮里,龍井區,臺中市,014,66000250,66000,TXG,TXG-250,TXG-250-014,A6625-014-00
66000250-015,新東里,龍井區,臺中市,015,66000250,66000,TXG,TXG-250,TXG-250-015,A6625-015-00
66000250-016,東海里,龍井區,臺中市,016,66000250,66000,TXG,TXG-250,TXG-250-016,A6625-016-00
66000260-001,桐林里,霧峰區,臺中市,001,66000260,66000,TXG,TXG-260,TXG-260-001,A6626-001-00
66000260-002,吉峰里,霧峰區,臺中市,002,66000260,66000,TXG,TXG-260,TXG-260-002,A6626-002-00
66000260-003,甲寅里,霧峰區,臺中市,003,66000260,66000,TXG,TXG-260,TXG-260-003,A6626-003-00
66000260-004,本鄉里,霧峰區,臺中市,004,66000260,66000,TXG,TXG-260,TXG-260-004,A6626-004-00
66000260-005,中正里,霧峰區,臺中市,005,66000260,66000,TXG,TXG-260,TXG-260-005,A6626-005-00
66000260-006,錦榮里,霧峰區,臺中市,006,66000260,66000,TXG,TXG-260,TXG-260-006,A6626-006-00
66000260-007,萊園里,霧峰區,臺中市,007,66000260,66000,TXG,TXG-260,TXG-260-007,A6626-007-00
66000260-008,本堂里,霧峰區,臺中市,008,66000260,66000,TXG,TXG-260,TXG-260-008,A6626-008-00
66000260-009,坑口里,霧峰區,臺中市,009,66000260,66000,TXG,TXG-260,TXG-260-009,A6626-009-00
66000260-010,北柳里,霧峰區,臺中市,010,66000260,66000,TXG,TXG-260,TXG-260-010,A6626-010-00
66000260-011,南柳里,霧峰區,臺中市,011,66000260,66000,TXG,TXG-260,TXG-260-011,A6626-011-00
66000260-012,四德里,霧峰區,臺中市,012,66000260,66000,TXG,TXG-260,TXG-260-012,A6626-012-00
66000260-013,五福里,霧峰區,臺中市,013,66000260,66000,TXG,TXG-260,TXG-260-013,A6626-013-00
66000260-014,萬豐里,霧峰區,臺中市,014,66000260,66000,TXG,TXG-260,TXG-260-014,A6626-014-00
66000260-015,舊正里,霧峰區,臺中市,015,66000260,66000,TXG,TXG-260,TXG-260-015,A6626-015-00
66000260-016,峰谷里,霧峰區,臺中市,016,66000260,66000,TXG,TXG-260,TXG-260-016,A6626-016-00
66000260-017,六股里,霧峰區,臺中市,017,66000260,66000,TXG,TXG-260,TXG-260-017,A6626-017-00
66000260-018,丁台里,霧峰區,臺中市,018,66000260,66000,TXG,TXG-260,TXG-260-018,A6626-018-00
66000260-019,北勢里,霧峰區,臺中市,019,66000260,66000,TXG,TXG-260,TXG-260-019,A6626-019-00
66000260-020,南勢里,霧峰區,臺中市,020,66000260,66000,TXG,TXG-260,TXG-260-020,A6626-020-00
66000270-001,太平里,太平區,臺中市,001,66000270,66000,TXG,TXG-270,TXG-270-001,A6627-001-00
66000270-002,長億里,太平區,臺中市,002,66000270,66000,TXG,TXG-270,TXG-270-002,A6627-002-00
66000270-003,中平里,太平區,臺中市,003,66000270,66000,TXG,TXG-270,TXG-270-003,A6627-003-00
66000270-004,中興里,太平區,臺中市,004,66000270,66000,TXG,TXG-270,TXG-270-004,A6627-004-00
66000270-005,建國里,太平區,臺中市,005,66000270,66000,TXG,TXG-270,TXG-270-005,A6627-005-00
66000270-006,東平里,太平區,臺中市,006,66000270,66000,TXG,TXG-270,TXG-270-006,A6627-006-00
66000270-007,宜欣里,太平區,臺中市,007,66000270,66000,TXG,TXG-270,TXG-270-007,A6627-007-00
66000270-008,中山里,太平區,臺中市,008,66000270,66000,TXG,TXG-270,TXG-270-008,A6627-008-00
66000270-009,坪林里,太平區,臺中市,009,66000270,66000,TXG,TXG-270,TXG-270-009,A6627-009-00
66000270-010,光華里,太平區,臺中市,010,66000270,66000,TXG,TXG-270,TXG-270-010,A6627-010-00
66000270-011,新坪里,太平區,臺中市,011,66000270,66000,TXG,TXG-270,TXG-270-011,A6627-011-00
66000270-012,新光里,太平區,臺中市,012,66000270,66000,TXG,TXG-270,TXG-270-012,A6627-012-00
66000270-013,新福里,太平區,臺中市,013,66000270,66000,TXG,TXG-270,TXG-270-013,A6627-013-00
66000270-014,頭汴里,太平區,臺中市,014,66000270,66000,TXG,TXG-270,TXG-270-014,A6627-014-00
66000270-015,東汴里,太平區,臺中市,015,66000270,66000,TXG,TXG-270,TXG-270-015,A6627-015-00
66000270-016,興隆里,太平區,臺中市,016,66000270,66000,TXG,TXG-270,TXG-270-016,A6627-016-00
66000270-017,光隆里,太平區,臺中市,017,66000270,66000,TXG,TXG-270,TXG-270-017,A6627-017-00
66000270-018,德隆里,太平區,臺中市,018,66000270,66000,TXG,TXG-270,TXG-270-018,A6627-018-00
66000270-019,黃竹里,太平區,臺中市,019,66000270,66000,TXG,TXG-270,TXG-270-019,A6627-019-00
66000270-020,永成里,太平區,臺中市,020,66000270,66000,TXG,TXG-270,TXG-270-020,A6627-020-00
66000270-021,永平里,太平區,臺中市,021,66000270,66000,TXG,TXG-270,TXG-270-021,A6627-021-00
66000270-022,成功里,太平區,臺中市,022,66000270,66000,TXG,TXG-270,TXG-270-022,A6627-022-00
66000270-023,東和里,太平區,臺中市,023,66000270,66000,TXG,TXG-270,TXG-270-023,A6627-023-00
66000270-024,中政里,太平區,臺中市,024,66000270,66000,TXG,TXG-270,TXG-270-024,A6627-024-00
66000270-025,平安里,太平區,臺中市,025,66000270,66000,TXG,TXG-270,TXG-270-025,A6627-025-00
66000270-026,建興里,太平區,臺中市,026,66000270,66000,TXG,TXG-270,TXG-270-026,A6627-026-00
66000270-027,新興里,太平區,臺中市,027,66000270,66000,TXG,TXG-270,TXG-270-027,A6627-027-00
66000270-028,新高里,太平區,臺中市,028,66000270,66000,TXG,TXG-270,TXG-270-028,A6627-028-00
66000270-029,新吉里,太平區,臺中市,029,66000270,66000,TXG,TXG-270,TXG-270-029,A6627-029-00
66000270-030,新城里,太平區,臺中市,030,66000270,66000,TXG,TXG-270,TXG-270-030,A6627-030-00
66000270-031,宜佳里,太平區,臺中市,031,66000270,66000,TXG,TXG-270,TXG-270-031,A6627-031-00
66000270-032,宜昌里,太平區,臺中市,032,66000270,66000,TXG,TXG-270,TXG-270-032,A6627-032-00
66000270-033,光明里,太平區,臺中市,033,66000270,66000,TXG,TXG-270,TXG-270-033,A6627-033-00
66000270-034,豐年里,太平區,臺中市,034,66000270,66000,TXG,TXG-270,TXG-270-034,A6627-034-00
66000270-035,大興里,太平區,臺中市,035,66000270,66000,TXG,TXG-270,TXG-270-035,A6627-035-00
66000270-036,勤益里,太平區,臺中市,036,66000270,66000,TXG,TXG-270,TXG-270-036,A6627-036-00
66000270-037,聖和里,太平區,臺中市,037,66000270,66000,TXG,TXG-270,TXG-270-037,A6627-037-00
66000270-038,福隆里,太平區,臺中市,038,66000270,66000,TXG,TXG-270,TXG-270-038,A6627-038-00
66000270-039,永隆里,太平區,臺中市,039,66000270,66000,TXG,TXG-270,TXG-270-039,A6627-039-00
66000280-001,大里里,大里區,臺中市,001,66000280,66000,TXG,TXG-280,TXG-280-001,A6628-001-00
66000280-002,新里里,大里區,臺中市,002,66000280,66000,TXG,TXG-280,TXG-280-002,A6628-002-00
66000280-003,樹王里,大里區,臺中市,003,66000280,66000,TXG,TXG-280,TXG-280-003,A6628-003-00
66000280-004,東興里,大里區,臺中市,004,66000280,66000,TXG,TXG-280,TXG-280-004,A6628-004-00
66000280-005,祥興里,大里區,臺中市,005,66000280,66000,TXG,TXG-280,TXG-280-005,A6628-005-00
66000280-006,日新里,大里區,臺中市,006,66000280,66000,TXG,TXG-280,TXG-280-006,A6628-006-00
66000280-007,西榮里,大里區,臺中市,007,66000280,66000,TXG,TXG-280,TXG-280-007,A6628-007-00
66000280-008,內新里,大里區,臺中市,008,66000280,66000,TXG,TXG-280,TXG-280-008,A6628-008-00
66000280-009,東昇里,大里區,臺中市,009,66000280,66000,TXG,TXG-280,TXG-280-009,A6628-009-00
66000280-010,立仁里,大里區,臺中市,010,66000280,66000,TXG,TXG-280,TXG-280-010,A6628-010-00
66000280-011,新仁里,大里區,臺中市,011,66000280,66000,TXG,TXG-280,TXG-280-011,A6628-011-00
66000280-012,大元里,大里區,臺中市,012,66000280,66000,TXG,TXG-280,TXG-280-012,A6628-012-00
66000280-013,夏田里,大里區,臺中市,013,66000280,66000,TXG,TXG-280,TXG-280-013,A6628-013-00
66000280-014,仁化里,大里區,臺中市,014,66000280,66000,TXG,TXG-280,TXG-280-014,A6628-014-00
66000280-015,健民里,大里區,臺中市,015,66000280,66000,TXG,TXG-280,TXG-280-015,A6628-015-00
66000280-016,塗城里,大里區,臺中市,016,66000280,66000,TXG,TXG-280,TXG-280-016,A6628-016-00
66000280-017,瑞城里,大里區,臺中市,017,66000280,66000,TXG,TXG-280,TXG-280-017,A6628-017-00
66000280-018,金城里,大里區,臺中市,018,66000280,66000,TXG,TXG-280,TXG-280-018,A6628-018-00
66000280-019,東湖里,大里區,臺中市,019,66000280,66000,TXG,TXG-280,TXG-280-019,A6628-019-00
66000280-020,西湖里,大里區,臺中市,020,66000280,66000,TXG,TXG-280,TXG-280-020,A6628-020-00
66000280-021,國光里,大里區,臺中市,021,66000280,66000,TXG,TXG-280,TXG-280-021,A6628-021-00
66000280-022,大明里,大里區,臺中市,022,66000280,66000,TXG,TXG-280,TXG-280-022,A6628-022-00
66000280-023,永隆里,大里區,臺中市,023,66000280,66000,TXG,TXG-280,TXG-280-023,A6628-023-00
66000280-024,長榮里,大里區,臺中市,024,66000280,66000,TXG,TXG-280,TXG-280-024,A6628-024-00
66000280-025,中新里,大里區,臺中市,025,66000280,66000,TXG,TXG-280,TXG-280-025,A6628-025-00
66000280-026,立德里,大里區,臺中市,026,66000280,66000,TXG,TXG-280,TXG-280-026,A6628-026-00
66000280-027,仁德里,大里區,臺中市,027,66000280,66000,TXG,TXG-280,TXG-280-027,A6628-027-00
66000290-001,南勢里,和平區,臺中市,001,66000290,66000,TXG,TXG-290,TXG-290-001,A6629-001-00
66000290-002,天輪里,和平區,臺中市,002,66000290,66000,TXG,TXG-290,TXG-290-002,A6629-002-00
66000290-003,博愛里,和平區,臺中市,003,66000290,66000,TXG,TXG-290,TXG-290-003,A6629-003-00
66000290-004,中坑里,和平區,臺中市,004,66000290,66000,TXG,TXG-290,TXG-290-004,A6629-004-00
66000290-005,自由里,和平區,臺中市,005,66000290,66000,TXG,TXG-290,TXG-290-005,A6629-005-00
66000290-006,達觀里,和平區,臺中市,006,66000290,66000,TXG,TXG-290,TXG-290-006,A6629-006-00
66000290-007,梨山里,和平區,臺中市,007,66000290,66000,TXG,TXG-290,TXG-290-007,A6629-007-00
66000290-008,平等里,和平區,臺中市,008,66000290,66000,TXG,TXG-290,TXG-290-008,A6629-008-00
67000010-001,忠政里,新營區,臺南市,001,67000010,67000,TNN,TNN-010,TNN-010-001,A6701-001-00
67000010-002,民權里,新營區,臺南市,002,67000010,67000,TNN,TNN-010,TNN-010-002,A6701-002-00
67000010-003,三仙里,新營區,臺南市,003,67000010,67000,TNN,TNN-010,TNN-010-003,A6701-003-00
67000010-004,好平里,新營區,臺南市,004,67000010,67000,TNN,TNN-010,TNN-010-004,A6701-004-00
67000010-005,延平里,新營區,臺南市,005,67000010,67000,TNN,TNN-010,TNN-010-005,A6701-005-00
67000010-006,永生里,新營區,臺南市,006,67000010,67000,TNN,TNN-010,TNN-010-006,A6701-006-00
67000010-007,大宏里,新營區,臺南市,007,67000010,67000,TNN,TNN-010,TNN-010-007,A6701-007-00
67000010-008,王公里,新營區,臺南市,008,67000010,67000,TNN,TNN-010,TNN-010-008,A6701-008-00
67000010-009,中營里,新營區,臺南市,009,67000010,67000,TNN,TNN-010,TNN-010-009,A6701-009-00
67000010-010,土庫里,新營區,臺南市,010,67000010,67000,TNN,TNN-010,TNN-010-010,A6701-010-00
67000010-011,興安里,新營區,臺南市,011,67000010,67000,TNN,TNN-010,TNN-010-011,A6701-011-00
67000010-012,南興里,新營區,臺南市,012,67000010,67000,TNN,TNN-010,TNN-010-012,A6701-012-00
67000010-013,興業里,新營區,臺南市,013,67000010,67000,TNN,TNN-010,TNN-010-013,A6701-013-00
67000010-014,民生里,新營區,臺南市,014,67000010,67000,TNN,TNN-010,TNN-010-014,A6701-014-00
67000010-015,民榮里,新營區,臺南市,015,67000010,67000,TNN,TNN-010,TNN-010-015,A6701-015-00
67000010-016,埤寮里,新營區,臺南市,016,67000010,67000,TNN,TNN-010,TNN-010-016,A6701-016-00
67000010-017,護鎮里,新營區,臺南市,017,67000010,67000,TNN,TNN-010,TNN-010-017,A6701-017-00
67000010-018,太南里,新營區,臺南市,018,67000010,67000,TNN,TNN-010,TNN-010-018,A6701-018-00
67000010-019,太北里,新營區,臺南市,019,67000010,67000,TNN,TNN-010,TNN-010-019,A6701-019-00
67000010-020,南紙里,新營區,臺南市,020,67000010,67000,TNN,TNN-010,TNN-010-020,A6701-020-00
67000010-021,嘉芳里,新營區,臺南市,021,67000010,67000,TNN,TNN-010,TNN-010-021,A6701-021-00
67000010-022,舊廍里,新營區,臺南市,022,67000010,67000,TNN,TNN-010,TNN-010-022,A6701-022-00
67000010-023,角帶里,新營區,臺南市,023,67000010,67000,TNN,TNN-010,TNN-010-023,A6701-023-00
67000010-024,鐵線里,新營區,臺南市,024,67000010,67000,TNN,TNN-010,TNN-010-024,A6701-024-00
67000010-025,五興里,新營區,臺南市,025,67000010,67000,TNN,TNN-010,TNN-010-025,A6701-025-00
67000010-026,姑爺里,新營區,臺南市,026,67000010,67000,TNN,TNN-010,TNN-010-026,A6701-026-00
67000010-027,新北里,新營區,臺南市,027,67000010,67000,TNN,TNN-010,TNN-010-027,A6701-027-00
67000010-028,新南里,新營區,臺南市,028,67000010,67000,TNN,TNN-010,TNN-010-028,A6701-028-00
67000010-029,新東里,新營區,臺南市,029,67000010,67000,TNN,TNN-010,TNN-010-029,A6701-029-00
67000020-001,水秀里,鹽水區,臺南市,001,67000020,67000,TNN,TNN-020,TNN-020-001,A6702-001-00
67000020-002,福得里,鹽水區,臺南市,002,67000020,67000,TNN,TNN-020,TNN-020-002,A6702-002-00
67000020-003,三生里,鹽水區,臺南市,003,67000020,67000,TNN,TNN-020,TNN-020-003,A6702-003-00
67000020-004,武廟里,鹽水區,臺南市,004,67000020,67000,TNN,TNN-020,TNN-020-004,A6702-004-00
67000020-005,中境里,鹽水區,臺南市,005,67000020,67000,TNN,TNN-020,TNN-020-005,A6702-005-00
67000020-006,水仙里,鹽水區,臺南市,006,67000020,67000,TNN,TNN-020,TNN-020-006,A6702-006-00
67000020-007,水正里,鹽水區,臺南市,007,67000020,67000,TNN,TNN-020,TNN-020-007,A6702-007-00
67000020-008,橋南里,鹽水區,臺南市,008,67000020,67000,TNN,TNN-020,TNN-020-008,A6702-008-00
67000020-009,舊營里,鹽水區,臺南市,009,67000020,67000,TNN,TNN-020,TNN-020-009,A6702-009-00
67000020-010,汫水里,鹽水區,臺南市,010,67000020,67000,TNN,TNN-020,TNN-020-010,A6702-010-00
67000020-011,岸內里,鹽水區,臺南市,011,67000020,67000,TNN,TNN-020,TNN-020-011,A6702-011-00
67000020-012,義稠里,鹽水區,臺南市,012,67000020,67000,TNN,TNN-020,TNN-020-012,A6702-012-00
67000020-013,下中里,鹽水區,臺南市,013,67000020,67000,TNN,TNN-020,TNN-020-013,A6702-013-00
67000020-014,歡雅里,鹽水區,臺南市,014,67000020,67000,TNN,TNN-020,TNN-020-014,A6702-014-00
67000020-015,大莊里,鹽水區,臺南市,015,67000020,67000,TNN,TNN-020,TNN-020-015,A6702-015-00
67000020-016,桐寮里,鹽水區,臺南市,016,67000020,67000,TNN,TNN-020,TNN-020-016,A6702-016-00
67000020-017,後宅里,鹽水區,臺南市,017,67000020,67000,TNN,TNN-020,TNN-020-017,A6702-017-00
67000020-018,孫厝里,鹽水區,臺南市,018,67000020,67000,TNN,TNN-020,TNN-020-018,A6702-018-00
67000020-019,竹埔里,鹽水區,臺南市,019,67000020,67000,TNN,TNN-020,TNN-020-019,A6702-019-00
67000020-020,下林里,鹽水區,臺南市,020,67000020,67000,TNN,TNN-020,TNN-020-020,A6702-020-00
67000020-021,田寮里,鹽水區,臺南市,021,67000020,67000,TNN,TNN-020,TNN-020-021,A6702-021-00
67000020-022,大豐里,鹽水區,臺南市,022,67000020,67000,TNN,TNN-020,TNN-020-022,A6702-022-00
67000020-023,飯店里,鹽水區,臺南市,023,67000020,67000,TNN,TNN-020,TNN-020-023,A6702-023-00
67000020-024,河南里,鹽水區,臺南市,024,67000020,67000,TNN,TNN-020,TNN-020-024,A6702-024-00
67000020-025,南港里,鹽水區,臺南市,025,67000020,67000,TNN,TNN-020,TNN-020-025,A6702-025-00
67000030-001,白河里,白河區,臺南市,001,67000030,67000,TNN,TNN-030,TNN-030-001,A6703-001-00
67000030-002,永安里,白河區,臺南市,002,67000030,67000,TNN,TNN-030,TNN-030-002,A6703-002-00
67000030-003,外角里,白河區,臺南市,003,67000030,67000,TNN,TNN-030,TNN-030-003,A6703-003-00
67000030-004,庄內里,白河區,臺南市,004,67000030,67000,TNN,TNN-030,TNN-030-004,A6703-004-00
67000030-005,秀祐里,白河區,臺南市,005,67000030,67000,TNN,TNN-030,TNN-030-005,A6703-005-00
67000030-006,河東里,白河區,臺南市,006,67000030,67000,TNN,TNN-030,TNN-030-006,A6703-006-00
67000030-007,虎山里,白河區,臺南市,007,67000030,67000,TNN,TNN-030,TNN-030-007,A6703-007-00
67000030-008,大林里,白河區,臺南市,008,67000030,67000,TNN,TNN-030,TNN-030-008,A6703-008-00
67000030-009,崁頭里,白河區,臺南市,009,67000030,67000,TNN,TNN-030,TNN-030-009,A6703-009-00
67000030-010,六溪里,白河區,臺南市,010,67000030,67000,TNN,TNN-030,TNN-030-010,A6703-010-00
67000030-011,仙草里,白河區,臺南市,011,67000030,67000,TNN,TNN-030,TNN-030-011,A6703-011-00
67000030-012,關嶺里,白河區,臺南市,012,67000030,67000,TNN,TNN-030,TNN-030-012,A6703-012-00
67000030-013,玉豐里,白河區,臺南市,013,67000030,67000,TNN,TNN-030,TNN-030-013,A6703-013-00
67000030-014,大竹里,白河區,臺南市,014,67000030,67000,TNN,TNN-030,TNN-030-014,A6703-014-00
67000030-015,詔安里,白河區,臺南市,015,67000030,67000,TNN,TNN-030,TNN-030-015,A6703-015-00
67000030-016,廣安里,白河區,臺南市,016,67000030,67000,TNN,TNN-030,TNN-030-016,A6703-016-00
67000030-017,蓮潭里,白河區,臺南市,017,67000030,67000,TNN,TNN-030,TNN-030-017,A6703-017-00
67000030-018,竹門里,白河區,臺南市,018,67000030,67000,TNN,TNN-030,TNN-030-018,A6703-018-00
67000030-019,崎內里,白河區,臺南市,019,67000030,67000,TNN,TNN-030,TNN-030-019,A6703-019-00
67000030-020,昇安里,白河區,臺南市,020,67000030,67000,TNN,TNN-030,TNN-030-020,A6703-020-00
67000030-021,汴頭里,白河區,臺南市,021,67000030,67000,TNN,TNN-030,TNN-030-021,A6703-021-00
67000030-022,內角里,白河區,臺南市,022,67000030,67000,TNN,TNN-030,TNN-030-022,A6703-022-00
67000030-023,草店里,白河區,臺南市,023,67000030,67000,TNN,TNN-030,TNN-030-023,A6703-023-00
67000030-024,甘宅里,白河區,臺南市,024,67000030,67000,TNN,TNN-030,TNN-030-024,A6703-024-00
67000040-001,士林里,柳營區,臺南市,001,67000040,67000,TNN,TNN-040,TNN-040-001,A6704-001-00
67000040-002,光福里,柳營區,臺南市,002,67000040,67000,TNN,TNN-040,TNN-040-002,A6704-002-00
67000040-003,中埕里,柳營區,臺南市,003,67000040,67000,TNN,TNN-040,TNN-040-003,A6704-003-00
67000040-004,東昇里,柳營區,臺南市,004,67000040,67000,TNN,TNN-040,TNN-040-004,A6704-004-00
67000040-005,八翁里,柳營區,臺南市,005,67000040,67000,TNN,TNN-040,TNN-040-005,A6704-005-00
67000040-006,人和里,柳營區,臺南市,006,67000040,67000,TNN,TNN-040,TNN-040-006,A6704-006-00
67000040-007,太康里,柳營區,臺南市,007,67000040,67000,TNN,TNN-040,TNN-040-007,A6704-007-00
67000040-008,重溪里,柳營區,臺南市,008,67000040,67000,TNN,TNN-040,TNN-040-008,A6704-008-00
67000040-009,篤農里,柳營區,臺南市,009,67000040,67000,TNN,TNN-040,TNN-040-009,A6704-009-00
67000040-010,大農里,柳營區,臺南市,010,67000040,67000,TNN,TNN-040,TNN-040-010,A6704-010-00
67000040-011,神農里,柳營區,臺南市,011,67000040,67000,TNN,TNN-040,TNN-040-011,A6704-011-00
67000040-012,果毅里,柳營區,臺南市,012,67000040,67000,TNN,TNN-040,TNN-040-012,A6704-012-00
67000040-013,旭山里,柳營區,臺南市,013,67000040,67000,TNN,TNN-040,TNN-040-013,A6704-013-00
67000050-001,後壁里,後壁區,臺南市,001,67000050,67000,TNN,TNN-050,TNN-050-001,A6705-001-00
67000050-002,侯伯里,後壁區,臺南市,002,67000050,67000,TNN,TNN-050,TNN-050-002,A6705-002-00
67000050-003,嘉苳里,後壁區,臺南市,003,67000050,67000,TNN,TNN-050,TNN-050-003,A6705-003-00
67000050-004,土溝里,後壁區,臺南市,004,67000050,67000,TNN,TNN-050,TNN-050-004,A6705-004-00
67000050-005,嘉田里,後壁區,臺南市,005,67000050,67000,TNN,TNN-050,TNN-050-005,A6705-005-00
67000050-006,嘉民里,後壁區,臺南市,006,67000050,67000,TNN,TNN-050,TNN-050-006,A6705-006-00
